studytime,failures,absences,G1,G2,attendance_pct,study_hours,engagement_score,final_score,pass,grade
3,1,16,16,10,61.566414093573016,12,19.69580176169663,61.59028883801524,0,C
2,1,20,7,15,58.96210701789582,8,19.370263377236977,61.213326352297145,0,C
4,2,25,11,11,50.0,8,22.25,51.980037521358554,0,C
1,3,24,15,10,50.0,2,16.25,34.879858663482594,0,F
2,1,27,15,11,51.21688313281437,6,14.402110391601795,50.07597114696201,0,C
1,0,26,9,7,50.0,3,14.25,44.96874369695112,0,F
3,1,6,8,8,85.58574523762297,9,21.69821815470287,60.611904269977444,0,C
3,1,0,6,13,100.0,15,26.5,76.96896055041775,1,B
1,3,7,11,7,83.16129931449947,5,22.395162414312434,42.843108830377794,0,F
1,3,18,7,6,59.88199709279355,4,16.485249636599193,32.81700108833226,0,F
2,0,28,11,16,50.0,6,16.25,62.546196717653736,1,C
1,2,19,14,17,70.27035604235844,2,16.783794505294807,67.34182263277316,1,B
4,2,19,16,15,67.93262329080544,12,28.49157791135068,64.12832129914405,1,C
4,1,9,11,11,78.17264380600832,16,30.77158047575104,63.354127049569655,1,C
1,0,29,15,10,52.902507994279134,5,18.61281349928489,57.34030306626497,0,C
4,2,11,6,7,76.5569885886383,20,27.56962357357979,55.92032955941299,0,C
1,2,23,11,10,50.0,4,14.25,35.97272676481197,0,F
2,1,0,10,19,100.0,6,21.5,80.92932675193546,1,A
4,0,23,14,11,50.0,16,20.25,59.148869592438956,0,C
4,2,24,8,10,62.426163680914215,16,26.803270460114277,42.87981734670681,0,F
1,3,24,15,5,52.02955832697657,5,16.50369479087207,29.59559034033969,0,F
4,3,20,9,16,63.31133764500617,20,28.913917205625772,63.05622228944176,1,C
3,1,3,16,18,93.56277394792392,15,24.69534674349049,92.3756871987533,1,A
2,1,3,12,5,92.8329854617867,8,23.604123182723338,71.19314695402497,1,B
2,1,8,9,13,86.99607265501342,6,20.874509081876678,66.18748874222361,1,B
4,1,14,7,10,72.6956928653888,16,23.086961608173603,59.55918791644417,0,C
4,2,23,6,16,55.766542450419195,12,25.9708178063024,53.29187265650677,0,C
3,0,25,10,6,54.40511904015196,9,20.800639880018995,58.98429485867295,0,C
3,1,14,10,19,72.27766528299021,12,27.034708160373775,73.58716390363467,1,B
4,1,25,11,15,50.0,12,23.25,53.37413567559798,0,C
4,2,27,12,5,50.0,12,22.25,44.61496236910308,0,F
3,1,6,8,15,90.9829426756969,12,25.372867834462113,59.476832684016756,0,C
1,1,11,16,16,75.37065302575562,5,17.421331628219452,68.28009664121862,1,B
3,0,2,12,6,95.76983759937396,12,28.971229699921743,76.40752419782237,1,B
1,3,19,16,12,52.60426920345944,5,17.57553365043243,50.289245724411,0,C
2,1,8,5,9,87.28054883289064,6,21.91006860411133,62.55211828359815,1,C
2,2,13,10,11,69.95249807948986,10,23.744062259936232,53.19714013381106,0,C
3,0,12,10,11,70.79286184653641,15,20.849107730817053,66.098629595306,1,B
1,2,23,7,6,50.0,2,18.25,31.20256485140171,0,F
3,0,27,13,8,50.0,6,23.25,57.51585854654386,0,C
3,0,11,16,6,79.8968824048161,15,24.987110300602012,75.67192886921514,1,B
1,1,0,16,11,100.0,2,24.5,78.74286323130113,1,B
3,1,18,9,9,67.49070408598179,15,23.436338010747725,53.979649557949294,0,C
2,1,29,19,5,50.0,4,21.25,53.45457016527155,0,C
4,3,15,5,6,70.81412522812211,12,29.851765653515265,41.34642713203709,0,F
4,3,11,11,10,80.17854805943944,16,29.02231850742993,65.53617739748839,1,B
3,2,9,14,18,83.42355371730378,6,28.427944214662972,73.52041844716582,1,B
1,1,1,19,8,98.49268688103281,4,23.3115858601291,77.8607432819294,1,B
1,3,17,18,11,69.44965931605199,2,20.6812074145065,51.80649187359171,0,C
2,1,12,7,19,76.3323355100799,10,17.541541938759988,75.62960090340616,1,B
1,3,28,14,6,53.1557936339139,2,14.644474204239238,37.181971718265366,0,F
1,3,23,14,17,50.0,2,13.25,48.731297247044864,0,F
2,0,5,15,16,89.81181488935712,8,22.22647686116964,93.93347277327157,1,A
3,1,11,8,6,74.76731265002569,12,20.345914081253213,60.47597695485828,0,C
4,1,27,10,16,56.04120732597243,8,24.005150915746555,51.56530611770282,0,C
2,3,27,12,10,50.0,8,15.25,45.56030644555374,0,F
3,1,28,17,12,50.0,6,24.25,64.14291317799481,1,C
2,3,21,8,17,61.0984662932315,10,15.637308286653937,40.37469363360774,0,F
3,1,3,19,5,94.64814278659729,15,26.831017848324663,85.3581550373153,1,A
2,0,0,16,9,100.0,6,24.5,80.34604652066169,1,A
3,1,10,13,5,78.64085889457596,12,21.830107361821995,65.14411409735258,1,B
2,0,22,12,19,64.52570314410727,4,23.06571289301341,69.30190286679459,1,B
3,2,7,14,15,83.01268850709451,15,25.376586063386814,83.94173235710024,1,A
2,1,1,14,10,98.02094384462885,6,25.252617980578606,77.29789079440083,1,B
4,1,1,10,11,97.7355835853094,12,27.216947948163675,79.49303931837558,1,B
4,1,15,11,10,72.11023485724645,8,27.013779357155805,61.90375384874953,1,C
1,0,0,12,18,100.0,3,23.5,82.53933702786603,1,A
3,1,3,6,17,95.1661843117426,9,29.895773038967825,75.0242568717483,1,B
2,1,5,9,13,91.12740642618519,4,23.39092580327315,62.63260781812352,1,C
3,3,29,17,7,50.0,9,24.25,45.10946603324987,0,F
4,2,20,11,12,56.840796322333716,12,26.105099540291715,51.06779426665152,0,C
3,0,19,12,7,56.24713572919118,6,21.030891966148896,47.535944250801606,0,F
2,3,13,9,15,68.03938132880471,4,22.50492266610059,48.2556512613164,0,F
3,0,19,7,19,69.99916431587758,15,26.749895539484697,67.60924071320254,1,B
2,3,25,19,16,58.38263935662516,6,15.297829919578145,55.52617108654313,0,C
4,2,14,10,17,66.00848031208002,20,26.251060039010003,63.00872240700191,1,C
4,3,6,9,17,87.61267791004032,20,24.951584738755038,71.58961604502669,1,B
4,0,6,12,11,87.19090476756494,16,31.898863095945618,74.7765022468695,1,B
1,1,17,13,18,67.23021719943128,2,13.40377714992891,61.850345793139326,1,C
4,1,28,13,17,50.0,16,27.25,64.92902349293794,1,C
3,2,22,16,9,55.62062726625815,6,24.952578408282267,51.95119005521156,0,C
1,0,1,16,16,97.67387054168067,4,21.209233817710086,92.64657841383939,1,A
4,0,19,10,17,52.64845453199821,8,26.581056816499775,62.36170144043142,1,C
3,0,14,19,5,69.94582502022334,9,19.743228127527917,70.38446099799425,1,B
3,2,0,8,19,100.0,9,28.5,62.643682939779566,1,C
3,1,20,8,15,62.696842914695466,15,19.837105364336935,56.248753208046445,0,C
2,3,16,13,16,72.88485692034163,8,23.110607115042704,60.14949245748559,0,C
1,2,19,8,8,59.02350203644414,5,17.377937754555518,40.950887594433794,0,F
3,3,28,12,18,56.24615863246876,12,20.030769829058595,54.5251101604084,0,C
2,1,24,13,17,50.0,4,21.25,62.74521324515233,1,C
4,2,12,9,15,74.22933753394926,8,24.278667191743658,57.499262341944714,0,C
3,1,11,17,19,72.9470094940526,12,26.118376186756574,81.28012575272936,1,A
2,3,23,10,13,59.237686263193325,8,19.404710782899166,44.714597068059874,0,F
3,0,21,7,19,50.0,9,18.25,62.25409942520934,1,C
1,0,14,16,12,70.43024800938065,4,18.80378100117258,73.08759682501255,1,B
1,3,23,9,7,50.0,3,17.25,25.916393968621605,0,F
4,0,4,9,19,93.28430678914252,16,32.66053834864282,89.67909029910646,1,A
3,3,6,19,6,87.99933777125307,9,23.999917221406633,66.23947875656073,1,B
2,2,7,18,15,85.51727743739704,10,24.68965967967463,77.34547952401658,1,B
4,2,22,6,13,58.357202653954744,12,22.294650331744343,49.54471875486169,0,F
3,2,13,14,5,77.20797444216495,15,26.65099680527062,59.38569426234889,0,C
4,0,3,10,13,92.78567577550065,12,25.59820947193758,75.66853389822893,1,B
2,1,20,13,16,68.29882236789828,4,22.537352795987285,64.01510828053412,1,C
4,0,28,15,11,53.68836144915085,12,24.711045181143856,64.6034174405415,1,C
4,0,13,19,16,76.33336306928659,16,23.541670383660822,85.77768357182566,1,A
4,1,9,11,6,78.22206998652646,20,29.777758748315808,60.60955861280739,0,C
3,1,21,18,15,56.65158222368029,12,25.081447777960037,64.78803271583928,1,C
2,1,29,12,9,50.0,8,14.25,47.90985678148918,0,F
1,1,29,6,18,50.0,2,15.25,42.91651933584488,0,F
3,0,27,15,6,50.0,9,21.25,52.237514151046256,0,C
1,3,15,17,19,77.09830638116344,2,17.63728829764543,73.39542694137677,1,B
1,2,10,18,9,84.8866094176561,3,17.610826177207013,67.3973172475026,1,B
3,3,21,13,11,67.53222138116628,12,26.441527672645783,51.25890657505191,0,C
3,0,28,7,9,50.0,9,23.25,47.06634524585595,0,F
2,1,24,14,6,50.050014529403796,4,14.256251816175475,57.86353779468524,0,C
2,2,25,9,15,50.0,10,19.25,47.96547212794063,0,F
4,2,13,18,18,70.99521738279195,8,22.874402172848995,74.68196942555747,1,B
1,3,13,11,9,78.03359077415932,2,20.754198846769917,46.29668397797826,0,F
2,0,1,8,16,98.23771532384688,4,27.27971441548086,83.49878136486765,1,A
4,0,21,11,16,63.38635266502271,20,25.92329408312784,65.55665702842019,1,B
2,0,12,12,14,80.20993482267208,8,22.026241852834012,72.97058169749256,1,B
3,2,2,19,18,96.51120884719265,6,29.06390110589908,84.50770976935746,1,A
2,3,29,17,10,50.0,4,20.25,33.9840893268338,0,F
1,2,17,14,19,68.27100290682387,2,14.533875363352983,66.26972414356926,1,B
2,2,21,18,9,52.37383882445759,10,14.5467298530572,49.44274564369371,0,F
1,1,3,14,6,93.8907436019708,5,16.73634295024635,72.07742665503571,1,B
3,3,20,8,10,65.75921665766427,15,23.219902082208034,44.98518456052253,0,F
1,1,20,19,10,60.652359988333224,4,17.581544998541652,56.92730265890111,0,C
2,0,18,9,16,62.31936155340386,6,20.789920194175483,66.87513514855479,1,B
4,2,15,15,6,64.50707542856773,16,22.063384428570966,53.52593202120233,0,C
3,3,27,7,17,50.0,12,19.25,43.99202602936768,0,F
2,0,3,9,17,94.22056049345105,8,22.77757006168138,84.51977981040035,1,A
3,3,18,12,8,61.34183525624412,9,22.667729407030514,45.42874932564179,0,F
3,2,22,7,11,60.44829484735444,6,22.556036855919306,42.467929216128695,0,F
2,3,14,19,5,70.1379536677033,10,16.767244208462913,44.04852278539065,0,F
2,0,0,18,5,100.0,8,26.5,77.17647192513724,1,B
4,1,15,17,18,68.13185845504577,20,27.51648230688072,78.19400607465461,1,B
3,2,14,9,15,74.74719427616402,15,23.3433992845205,62.39150028726256,1,C
3,1,15,14,16,67.84024864944267,15,22.480031081180336,78.06234381103245,1,B
2,2,21,5,15,50.0,4,19.25,52.0328699090705,0,C
1,0,19,6,10,68.89610831532889,5,17.61201353941611,55.763588932520136,0,C
2,2,0,7,11,100.0,10,24.5,68.74173076663436,1,B
3,1,16,5,16,70.8631848010276,6,26.857898100128452,57.53324389673987,0,C
2,2,4,17,9,93.03413018442643,10,26.629266273053304,69.25666344209098,1,B
4,0,29,15,19,50.0,12,24.25,69.91785344860763,1,B
1,2,4,16,16,92.42412781607543,3,18.55301597700943,72.5607606987666,1,B
2,1,25,15,14,57.23917507766934,8,15.154896884708666,57.27910970767564,0,C
4,0,6,13,12,88.57824922893327,12,27.072281153616657,77.29313633984981,1,B
3,1,12,13,15,74.39521815661095,9,24.29940226957637,66.67531718617042,1,B
2,2,11,9,8,83.21694838275874,6,21.402118547844843,55.4836383904903,0,C
3,3,3,18,7,92.53232436205604,6,22.566540545257006,65.01378468002594,1,B
4,1,29,8,11,50.0,12,20.25,42.53532164412411,0,F
3,2,24,9,18,50.0,15,22.25,55.432284750556875,0,C
4,3,3,8,8,94.64935316450072,16,29.83116914556259,59.06885596419626,0,C
4,3,22,16,5,58.34221069237063,20,25.29277633654633,47.00250285142375,0,F
4,0,20,9,15,59.01525048395599,20,25.376906310494498,68.42985054069032,1,B
2,3,20,11,12,57.76294994727105,6,22.220368743408883,52.49746290739145,0,C
3,1,5,15,9,88.64771025239956,12,26.080963781549947,73.06571050294794,1,B
3,1,23,12,17,50.0,15,23.25,56.45162153028382,0,C
1,3,14,6,12,71.73815549228331,4,19.967269436535414,47.65951021932875,0,F
1,2,20,8,12,68.48548491472488,3,17.56068561434061,52.769181636957285,0,C
1,1,18,12,16,62.959895940078326,5,19.86998699250979,63.80670354129748,1,C
1,1,5,11,9,90.1120985796533,2,22.264012322456665,65.9019088745346,1,B
3,0,29,13,12,50.25378838930693,15,21.281723548663365,55.85984997042519,0,C
4,2,11,9,11,83.38820840811232,20,24.42352605101404,58.24586264322353,0,C
4,3,13,10,17,76.39244233565066,16,25.549055291956332,60.501908219335135,0,C
2,2,17,19,7,70.08869852484355,8,23.761087315605444,55.19486798045102,0,C
4,0,27,15,19,50.0,16,23.25,76.16867814933235,1,B
3,0,11,12,8,75.12238273823898,9,26.39029784227987,58.816032834363455,0,C
3,2,23,19,15,55.402079745071156,12,21.925259968133894,62.95145621286645,1,C
3,0,23,16,16,50.0,9,20.25,66.36040304650055,1,B
2,0,14,18,17,75.90161354645026,8,22.487701693306285,85.9915932216275,1,A
1,0,18,19,11,69.02286325177326,2,13.627857906471657,74.33399161815825,1,B
4,2,27,15,8,50.0,16,23.25,45.742030721608536,0,F
3,0,7,19,10,83.22616184349958,9,21.40327023043745,86.51576139008895,1,A
3,3,8,9,16,82.62513946179399,9,22.32814243272425,55.11134666552606,0,C
1,3,4,18,6,91.30528708177842,5,18.413160885222304,65.84931454975185,1,B
3,1,4,13,16,90.77485610223276,12,23.346857012779097,83.0336205999691,1,A
4,3,5,8,6,89.15660228632711,12,25.14457528579089,43.39021349810177,0,F
2,1,22,12,7,50.29435055109106,10,20.28679381888638,42.45150327536439,0,F
3,2,2,16,14,95.26774507678063,6,27.908468134597577,81.6961804938085,1,A
4,0,4,18,11,93.96835716978013,12,32.746044646222515,88.97781394347817,1,A
3,3,0,7,7,100.0,12,24.5,57.983532372884724,0,C
1,1,10,9,16,82.8473562226162,2,15.355919527827025,54.13777186069422,0,C
3,2,25,19,7,50.0,9,24.25,50.04477182722232,0,C
3,1,20,12,17,64.67633409438011,12,20.084541761797514,63.440226796598395,1,C
2,0,19,19,18,62.85046015259063,6,15.856307519073829,71.14674015429745,1,B
1,3,0,14,8,100.0,4,19.5,66.76155817456248,1,B
1,2,6,16,19,90.34151912374038,5,21.29268989046755,79.2880663387614,1,B
2,1,14,11,14,68.5660362024639,6,18.57075452530799,57.64168831853767,0,C
3,2,16,5,10,69.72082178078273,9,26.71510272259784,44.583291124493115,0,F
4,1,28,16,5,57.3251790817629,8,23.16564738522036,53.81350473091483,0,C
1,1,7,8,10,82.92606853089683,5,15.365758566362103,62.43108110607638,1,C
1,0,29,6,12,53.08296299228351,2,14.635370374035439,53.18817688548931,0,C
3,0,25,6,16,50.0,9,18.25,58.03614667831111,0,C
3,1,27,17,19,50.0,15,23.25,68.9315298811978,1,B
1,3,1,19,19,97.68941707168912,4,24.21117713396114,77.00539934995057,1,B
3,2,25,11,12,50.0,15,24.25,51.14266102362504,0,C
4,2,12,16,10,74.4013774946192,20,24.3001721868274,61.470803668989944,0,C
1,0,11,16,10,73.16855231247007,4,15.146069039058759,69.61417229981585,1,B
4,3,4,7,17,93.60430607701464,12,30.700538259626832,66.13074594420534,1,B
4,1,12,7,7,72.41705045784809,12,24.05213130723101,58.11554044982226,0,C
3,0,5,19,18,89.14607359200959,6,24.1432591990012,95.16135737197773,1,A
4,1,24,10,6,56.44670217907834,12,24.05583777238479,51.52533583110267,0,C
3,1,14,10,11,71.35638932060965,9,20.919548665076206,62.48710397218902,1,C
2,0,29,5,12,50.0,8,17.25,48.71866496084924,0,F
3,3,22,19,14,50.80202843043293,6,24.350253553804116,61.06474020226429,0,C
4,2,21,19,17,64.5717458681811,20,22.071468233522637,75.58549286432557,1,B
2,0,20,19,18,67.95772958019508,4,16.494716197524383,86.73334414964961,1,A
3,3,21,5,10,66.35682628410297,9,24.29460328551287,46.646382881689476,0,F
4,1,29,15,9,50.0,8,21.25,50.7168981379958,0,C
1,0,10,10,8,83.4582684594759,5,19.432283557434488,63.2494022699339,1,C
1,2,3,11,5,93.89307528107432,4,23.73663441013429,61.69015699565455,1,C
3,2,0,13,13,100.0,9,28.5,70.03941542213985,1,B
3,1,14,8,15,66.49706810982939,9,21.312133513728675,58.29867846822602,0,C
1,0,11,18,14,75.60857267284764,5,19.451071584105954,74.74016542842881,1,B
4,2,8,14,8,86.3535023377907,16,25.794187792223838,66.49810920474991,1,B
4,0,10,10,6,84.5427298963041,8,26.56784123703801,55.81354957015141,0,C
4,2,4,16,8,91.16337654479094,20,26.395422068098867,83.34765348162802,1,A
3,1,23,7,17,50.0,6,24.25,56.15239048712513,0,C
2,1,6,17,15,86.79403827606984,8,20.84925478450873,84.99732403572999,1,A
2,0,7,17,9,84.9934394356982,8,24.624179929462276,78.49590428523562,1,B
2,3,0,15,6,100.0,8,24.5,70.33171347226546,1,B
2,3,24,8,11,52.12951597059106,8,21.516189496323882,41.002424877763694,0,F
2,1,0,13,7,100.0,4,24.5,76.01750189988482,1,B
3,2,2,18,18,96.61325045451227,15,30.076656306814034,90.0,1,A
3,3,7,18,19,86.16419519355894,15,26.77052439919487,85.0,1,A
2,1,27,5,12,56.34023668777302,4,15.042529585971629,42.126054567625225,0,F
3,2,10,9,8,79.69281014900362,12,25.96160126862545,64.20890939074638,1,C
3,2,0,19,16,100.0,12,24.5,85.77857387644953,1,A
2,3,13,19,15,73.5399868038819,6,21.192498350485238,61.034315373785674,0,C
4,1,0,15,9,100.0,12,30.5,82.2166274170571,1,A
3,2,5,11,7,89.56273021246867,6,27.195341276558583,55.08390107001122,0,C
4,2,20,7,17,50.064009577616446,20,21.258001197202056,49.320902344713424,0,F
3,0,26,19,15,50.0,9,24.25,68.63359205665037,1,B
3,0,5,6,9,88.73716138846706,9,27.092145173558382,66.6538956096378,1,B
2,3,2,17,13,96.61575819757068,10,26.076969774696337,78.7003482485529,1,B
3,0,9,15,15,81.72978935320651,9,26.216223669150814,85.40423502344639,1,A
1,1,11,6,17,83.41744073448154,5,20.427180091810193,65.32928699178049,1,B
1,3,9,5,18,86.21688023373052,2,16.777110029216317,58.88219212186256,0,C
2,3,21,9,6,61.727911472739024,6,15.715988934092378,47.27285142836545,0,F
4,0,1,17,11,98.033399522288,16,30.254174940286,83.85717870684346,1,A
4,2,23,7,19,52.260352734644634,8,22.53254409183058,46.378505774967586,0,F
4,1,27,15,19,50.0,12,21.25,65.74226930225926,1,B
1,1,21,16,14,52.293116351233024,5,18.53663954390413,72.90484818742867,1,B
4,1,12,11,12,78.40027648720663,8,30.800034560900826,62.96844403255241,1,C
4,3,15,5,7,66.34773735905023,12,23.29346716988128,35.83406636128331,0,F
2,1,12,13,15,75.4073070043204,4,18.42591337554005,70.80874803485379,1,B
4,2,3,18,8,93.1624561392041,16,30.645307017400512,80.03436482483447,1,A
1,2,3,6,17,94.26685121554641,3,21.7833564019433,66.77919278006371,1,B
1,0,29,12,15,53.83509380705743,3,12.72938672588218,61.22625067918686,0,C
1,1,10,14,14,78.8151223072743,5,18.851890288409287,69.99737064088083,1,B
2,3,22,8,6,54.74517366582894,4,16.843146708228616,32.617847152573326,0,F
2,0,13,10,19,68.10315408987786,8,16.512894261234734,64.3154029557836,1,C
3,2,2,13,14,96.6757397217065,15,26.084467465213315,77.95310017201923,1,B
4,1,26,11,17,50.0,12,24.25,59.33768583129647,0,C
2,2,18,19,13,64.46667770714123,10,20.058334713392654,66.26358274343595,1,B
1,0,21,12,7,60.54262842332183,5,18.56782855291523,53.14785934785862,0,C
1,2,24,19,19,50.0,4,14.25,63.8220582722433,1,C
2,1,0,11,13,100.0,6,23.5,80.99988813788437,1,A
2,1,4,6,17,91.14159764660627,8,20.392699705825784,84.24118959069214,1,A
2,0,16,13,11,74.66237598822447,6,19.33279699852806,66.54893890939337,1,B
3,1,0,19,10,100.0,6,27.5,78.38902179678836,1,B
1,2,18,5,15,72.1584966642186,2,18.019812083027325,52.474648732148964,0,C
3,2,18,18,16,66.81373860518956,12,19.351717325648693,71.00005330739125,1,B
3,3,3,6,15,93.55624666423554,15,25.694530833029443,64.25439900680757,1,C
4,3,18,7,7,63.663278106146805,12,24.95790976326835,40.63376351135471,0,F
1,3,5,7,15,88.98531587974574,3,20.123164484968218,54.98339277513834,0,C
1,2,27,18,11,50.0,4,14.25,43.26835698387752,0,F
2,2,14,14,19,71.21860712972256,10,17.90232589121532,74.75530885706674,1,B
2,0,3,8,15,93.96710434330606,10,19.745888042913258,86.61091955751178,1,A
4,3,23,9,18,57.12051688682597,12,25.140064610853244,47.96886952082744,0,F
3,2,0,10,7,100.0,6,28.5,61.74225512138099,1,C
2,0,23,5,17,62.91393187387863,6,22.864241484234828,53.539349637818006,0,C
2,2,26,18,15,50.0,4,14.25,53.637256429519276,0,C
1,0,16,17,10,61.772613784550266,4,17.721576723068782,66.80976647866497,1,B
1,3,10,12,12,77.33729186539112,5,20.667161483173892,51.86277825841411,0,C
2,3,16,10,9,66.66262380531762,6,17.332827975664703,47.72199430939207,0,F
1,3,22,14,15,54.47805654294523,4,11.809757067868155,43.155151575311486,0,F
4,2,0,13,15,100.0,20,31.5,85.49380018540981,1,A
2,2,8,9,17,86.14922614729836,4,21.768653268412294,68.0671443512664,1,B
1,0,13,11,7,75.51055027571424,4,18.43881878446428,59.95578058097908,0,C
4,1,14,15,10,65.14131860926389,16,22.142664826157986,62.82536173431565,1,C
1,1,23,8,19,62.14653071288453,3,19.768316339110566,63.846705334143394,1,C
1,3,28,10,12,50.0,4,18.25,52.355483452993326,0,C
1,1,0,10,14,100.0,4,24.5,75.81763844144558,1,B
2,3,1,17,7,98.04699831897939,6,22.255874789872422,70.75469199909232,1,B
3,0,17,8,16,64.20462548525867,12,23.025578185657334,74.48947762865443,1,B
1,1,17,10,17,60.427516409012085,2,12.55343955112651,54.65739644492855,0,C
4,1,5,12,18,89.76219320947823,12,29.22027415118478,77.22983408717705,1,B
2,3,19,15,15,57.60208593122772,4,20.200260741403465,51.93768231966419,0,C
2,0,7,9,15,87.06909332694168,6,18.883636665867712,75.75941563610775,1,B
4,1,0,6,9,100.0,20,26.5,74.25441082831216,1,B
1,1,14,13,13,78.42570156702097,4,17.80321269587762,63.12009304748446,1,C
3,1,9,15,18,85.12390634754934,15,28.640488293443667,87.41924390300836,1,A
1,0,29,8,18,50.0,2,18.25,52.06872150692244,0,C
4,0,3,8,14,94.15313634598402,20,25.769142043248003,81.63859387907323,1,A
2,1,9,15,19,79.04485947735871,4,24.88060743466984,79.24743824666662,1,B
3,3,10,11,19,81.58025523868031,15,23.19753190483504,60.79828569487478,0,C
2,3,4,14,14,90.93116674629812,4,22.366395843287265,68.3678604174113,1,B
4,1,8,18,7,86.88709706196877,16,26.860887132746097,74.34768062566557,1,B
1,0,4,14,17,90.27941368442973,5,21.284926710553716,82.20480127684564,1,A
3,1,28,10,16,50.0,6,19.25,55.64490401128075,0,C
2,0,10,18,15,82.69098136026628,4,24.336372670033285,75.91713661258663,1,B
2,1,2,8,6,95.42169589265272,10,20.927711986581592,66.20139974572173,1,B
2,0,26,10,15,50.0,10,16.25,52.77898177841761,0,C
1,2,3,7,17,92.74575481446409,5,16.59321935180801,68.71482865154483,1,B
3,3,9,11,18,84.35854962999451,12,25.544818703749314,67.82124777391287,1,B
1,2,6,10,12,86.96795380358324,4,22.870994225447905,70.05804220328764,1,B
1,3,0,7,18,100.0,4,20.5,74.45825913806162,1,B
1,0,26,5,18,50.0,5,14.25,58.40685284679699,0,C
4,2,5,16,18,90.06533575715684,8,28.258166969644606,79.53955642900468,1,B
4,3,7,14,11,86.2116579033164,8,28.77645723791455,62.79199239223935,1,C
4,1,16,9,16,61.87669046664093,8,28.734586308330115,55.25382667759292,0,C
3,0,23,14,13,50.0,9,19.25,52.244965756709995,0,C
1,0,6,6,19,86.27442204890053,5,20.784302756112567,80.99716995716457,1,A
1,1,0,11,8,100.0,2,23.5,67.77244830111775,1,B
4,1,8,17,7,82.57306736857774,20,25.321633421072217,68.85778588034427,1,B
1,3,10,11,14,84.43818094107772,5,15.554772617634715,49.99512845385226,0,F
1,0,18,8,9,59.508348663663,2,17.438543582957877,52.56444909109667,0,C
2,3,1,10,15,97.86189552019798,10,23.232736940024747,66.9595136143753,1,B
1,1,22,5,5,60.34694928247691,3,12.543368660309614,35.4535736461058,0,F
2,0,10,6,9,76.79898513821328,6,24.59987314227666,56.86693899520376,0,C
1,1,2,19,17,95.33510585544936,2,18.916888231931168,87.58571286683407,1,A
3,3,16,10,17,61.08494932394218,15,24.63561866549277,54.703897773107116,0,C
4,3,9,6,7,82.7347776987998,12,31.341847212349975,40.591741306445584,0,F
2,3,28,16,5,50.0,4,19.25,33.28817050909786,0,F
4,0,2,16,7,95.18809149997657,16,31.89851143749707,87.36403529351547,1,A
2,1,21,15,9,61.84717059408033,8,16.73089632426004,54.04645945613298,0,C
2,1,2,8,9,95.40671472532198,8,25.92583934066525,72.32760203519217,1,B
2,3,20,8,19,50.1606678577339,8,21.270083482216737,46.29025645418804,0,F
3,3,24,14,14,50.0,9,20.25,45.07061984244282,0,F
1,3,6,13,16,85.0977761329993,2,21.63722201662491,61.694837252711,1,C
2,3,1,19,12,97.98418756829474,6,22.248023446036843,76.58135576040425,1,B
3,2,0,14,15,100.0,12,28.5,75.66289127231408,1,B
2,2,6,11,5,89.94642471625275,10,20.243303089531594,51.94867779553515,0,C
1,2,19,18,11,57.60388484466835,4,17.200485605583545,51.59531012510899,0,C
2,3,10,11,9,84.9909123335782,10,21.623864041697274,49.71654723082111,0,F
3,3,22,16,7,52.438465769870874,6,19.55480822123386,36.55197350101983,0,F
1,1,5,15,8,91.74364111294983,3,16.46795513911873,64.17943668648874,1,C
3,0,22,5,7,50.0,15,22.25,47.23523663872625,0,F
1,1,3,15,12,95.01061741763695,4,20.87632717720462,66.97277121020983,1,B
1,2,18,9,8,63.055648090416305,3,15.881956011302037,44.16729712505935,0,F
4,1,27,7,7,50.0,20,21.25,44.687601344044424,0,F
4,3,20,7,6,53.610076288171875,8,21.701259536021485,35.64625512440944,0,F
4,2,18,10,7,64.73325306187567,20,26.09165663273446,53.21511320864563,0,C
1,2,13,8,11,68.36061614639196,5,17.545077018298997,50.80386756661935,0,C
2,0,2,12,10,96.03950725386908,4,22.004938406733636,71.77542262869733,1,B
3,0,3,18,14,94.743820179618,9,26.84297752245225,87.86014962740987,1,A
3,2,7,8,16,85.34875347738821,6,24.668594184673527,57.296365437187035,0,C
3,2,17,12,17,63.31390514339228,9,23.914238142924034,66.56718042530257,1,B
4,1,3,18,9,93.97782657099282,12,29.747228321374102,87.06842630655177,1,A
1,2,10,16,12,77.66817871877822,3,17.708522339847278,65.89421348210472,1,B
4,3,15,19,15,71.18978834385234,20,22.898723542981543,62.55607365075521,1,C
2,1,2,16,5,96.9913263523702,8,24.123915794046276,75.92905916943366,1,B
1,3,6,8,7,89.41276637267038,4,16.176595796583797,47.2751496254142,0,F
3,3,1,7,6,97.55409467162539,15,29.194261833953174,48.660478290256464,0,F
4,3,0,9,6,100.0,12,31.5,58.00725773819775,0,C
4,2,25,16,16,57.761654393816436,8,22.220206799227054,65.9272099029914,1,B
2,0,0,17,15,100.0,4,25.5,89.57547396612071,1,A
2,0,5,9,16,90.74601550774685,8,25.343251938468356,79.9841524426886,1,B
4,3,18,14,5,57.94656527943702,12,25.243320659929626,36.87481583970934,0,F
2,2,6,14,9,90.36412352037084,10,20.295515440046355,65.59810355785777,1,B
3,1,23,5,9,53.00286096018519,15,22.62535762002315,43.97751079522079,0,F
2,3,4,19,7,92.89999901979644,8,19.612499877474555,60.575436866317574,0,C
